Sentence #,Word,POS,Tag
,xifatiya,NV,
,.,PUN,
,..,..,
Sentence: 74,I,PP,
,dichchaa,NN,
,doommidoogee,NP,
,Isilaamatu,NP,
,",",PUN,
,Toohossa,NN,
,",",PUN,
,Arshsho,NN,
,",",PUN,
,huuphessa,NN,
,Arggo,ADJ,
,Afrikkaa,NN,
,biittata,NN,
,aahuwan,ADV,
,oyqqidoogaappe,VC,
,guyyiyana,VV,
,.,PUN,
,..,..,
Sentence: 75,Ha,ADJ,
,ubbaa,ADJ,
,Afrikka,NN,
,heeran,NP,
,de7iya,VC,
,bila,ADJ,
,xifatee,NP,
,issi-mala,ADJ,
,gidenna,VV,
,ba,ADJ,
,heeraa,NN,
,eeshshadan,NP,
,dummatiyo,VC,
,meray,NP,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 76,Huuphessa,ADJ,
,Afrikka,NN,
,xeelliyaaba,VC,
,gidikko,ADV,
,Arebeppe,NP,
,yiidi,VC,
,wolqqan,NP,
,haridaageeti,VC,
,",",PUN,
,he,ADJ,
,biittan,NP,
,de7iya,VC,
,Beriberi,NN,
,yaagiyo,VC,
,sheeshshatu,NP,
,wogaa,NN,
,xayssidi,VC,
,Arabe,NN,
,bila,ADJ,
,xifatiya,NN,
,Magirebe,NN,
,heeraaninne,NC,
,Egipiteenikka,NP,
,aassiiddi,VC,
,takkiddoosona,VV,
,.,PUN,
,..,..,
Sentence: 77,Heezanttoy,AN,
,bootattu,NP,
,haaruwaappe,NP,
,kase,ADJ,
,bila,ADJ,
,xifattiya,NN,
,yaagidi,VC,
,erettees,VV,
,.,PUN,
,..,..,
Sentence: 78,Afrikkaa,NN,
,biittay,NP,
,dure,ADJ,
,bila,NN,
,xifatiya,NN,
,meezeenne,ADJCP,
,wogay,NP,
,de7iyo,RV,
,biitta,VV,
,.,PUN,
,..,..,
Sentence: 79,Diraamay,NP,
,",",PUN,
,adussaa,ADJ,
,danttiyo,NP,
,ha7i,ADV,
,nuuni,PP,
,be7iyo,VC,
,bila,ADJ,
,xifatee,NN,
,ba,ADJ,
,wogaadan,NP,
,bawu,PP,
,barkka,ADV,
,xaafetibeenna,VV,
,",",PUN,
,Afrikka,NN,
,huuphiyappe,NP,
,xaafettidi,VC,
,daroto,ADV,
,awuroopaa,NN,
,biittaa,NN,
,maxaafan,NP,
,xaafettidaba,VV,
,.,PUN,
,..,..,
Sentence: 80,Dathorne,NP,
,giidoogaattuwa,RV,
,adussa,ADV,
,medhdhi,ADJ,
,xaafoy,NP,
,bila,ADJ,
,xifatiya,NN,
,mera,NN,
,gididi,VC,
,muleera,ADV,
,gal77a,ADJ,
,wogaappe,NP,
,haa,ADV,
,duqettidi,VC,
,ekkettidaagaa,NV,
,.,PUN,
,..,..,
Sentence: 81,Daro,ADJ,
,Afrikkaa,NN,
,bila,ADJ,
,xifatiya,NN,
,qommoti,NP,
,de7oosoona,VV,
,.,PUN,
,..,..,
Sentence: 82,Ayssi-giikko,CJ,
,Afrikkaa,NN,
,biittaykka,NP,
,huuphessa,ADJ,
,Afrikkaappe,NP,
,biidi,VC,
,“cape of Good Hope”,NN,
,giyo,RV,
,toohossa,ADJ,
,Afrikkaa,NN,
,biittaa,NN,
,gakkanashin,CJ,
,de7iyo,RV,
,gishshatawu,VV,
,.,PUN,
,..,..,
Sentence: 83,Gidoppe-attin,ADV,
,doonan,NP,
,aadhdhiya,RV,
,gal77a,NN,
,wogatu,NP,
,hayday,NN,
,yeletaappe,NP,
,yeletaawu,NP,
,aadhdhiyogee,NV,
,ubba,ADJ,
,Afrikkaa,NN,
,biittaa,NN,
,assay,NN,
,koxxiyo,RV,
,kotta,NN,
,yoho,VV,
,.,PUN,
,..,..,
Sentence: 84,Afrikkaa,NN,
,hayday,NP,
,oyqqiyobati,VC,
,Geressaa,NN,
,",",PUN,
,yeettaa,NN,
,",",PUN,
,biittaa,NN,
,sabbiyogaa,NV,
,",",PUN,
,gidishin,ADV,
,;,PUN,
,Awurooppati,NN,
,Afrikkaa,NN,
,haroogaappe,VC,
,guyyiyan,ADV,
,Afrikkaa,NN,
,bila,ADJ,
,xifatee,NN,
,ba,ADJ,
,kase,ADJ,
,meraa,NN,
,laammido,RV,
,hanotay,NP,
,beettees,VV,
,.,PUN,
,..,..,
Sentence: 85,Hegeekka,ADV,
,",",PUN,
,boottattu,NP,
,haaruwa,NN,
,qoniccissiya,RV,
,xifate,NN,
,oosotanne,NC,
,boottatuura,NP,
,yiida,RV,
,asaa,ADJ,
,naata,NN,
,wolqqan,NP,
,haariyo,RV,
,wogaa,NN,
,xeelliyagan,VC,
,xaafettiyabaanne,VC,
,boottatu,NP,
,haaruwappe,NP,
,guye,POP,
,Afrikkaa,NN,
,bila,ADJ,
,xifate,NN,
,oosota,NN,
,xaaxi-waaxi,ADV,
,oykkees,VV,
,.,PUN,
,..,..,
Sentence: 86,Ahoo,ADJ,
,asaa,NN,
,xeelaara,NP,
,maayetenna,RV,
,qofay,NP,
,wolqqan,NP,
,haariyogee,NV,
,karetta,ADJ,
,Afrikkaa,NN,
,biittaa,NN,
,asatussi,NP,
,attenna,ADJ,
,imotadan,NP,
,xeelettees,VV,
,.,PUN,
,..,..,
Sentence: 87,koyro,ADJ,
,Afrikka,NN,
,biittan,NP,
,de7iya,RV,
,karetta,ADJ,
,asaa,NN,
,zal7iyassi,VC,
,shammana,RV,
,doommida,VC,
,biittay,NP,
,Arabe,NN,
,gidishin,VC,
,Ikka,PPC,
,qassi,ADV,
,10tappe,AN,
,biidi,VC,
,14toxeetu,AN,
,Naata,NN,
,gakkanaashin,VC,
,Afrikkaappe,NP,
,dumma,ADJ,
,dumma,ADJ,
,ogiyan,NP,
,oyqettidi,VC,
,biya,RV,
,asaa,NN,
,naatu,NN,
,Issilaamatu,NN,
,giyay,RV,
,qassi,CJ,
,Awurooppatu,NN,
,giyaa,NN,
,kaalettees,VV,
,.,PUN,
,..,..,
Sentence: 88,He,ADJ,
,giyanikka,NP,
,11ppe,AN,
,2,AN,
,Miiloonee,AN,
,Afrikkaa,NN,
,attumaa,NN,
,",",PUN,
,maccaanne,NC,
,naatu,NN,
,1520ppe,AN,
,biidi,VC,
,1860,AN,
,gakkanaashin,VC,
,bayzettidooaga,VC,
,taarikee,NN,
,naqaashees,VV,
,.,PUN,
,..,..,
Sentence: 89,Afrikkaa,NN,
,bila,ADJ,
,xifatee,NN,
,ba,ADJ,
,xaphuwa,NN,
,ootti,VC,
,besuwan,RV,
,yedissidi,VC,
,Ikka,PPC,
,qassi,ADV,
,asaa,ADJ,
,naatu,NN,
,duussaa,NN,
,de7o,RV,
,taarike,NV,
,.,PUN,
,..,..,
Sentence: 90,I,PP,
,oyketti,VC,
,uttidoy,RV,
,dumma,ADJ,
,dumma,ADJ,
,asaa,NN,
,naatu,NN,
,de7o,RV,
,oosota,NN,
,ufayssabata,NN,
,issippetettaa,NN,
,dussaay,RV,
,issi,AN,
,sohuwan,NP,
,polettiyo,RV,
,hanotaa,NN,
,qonccissees,VV,
,.,PUN,
,..,..,
Sentence: 91,Yaaniyo-gishshawu,ADV,
,ootti,VC,
,besoynne,VC,
,muuzunqqa,NN,
,cenggurssati,NP,
,eta,PP,
,giddon,POP,
,beettosona,VV,
,.,PUN,
,..,..,
Sentence: 92,Ayssi-giikko,CJ,
,hagaa,ADJ,
,malakka,NP,
,haydaa,NN,
,doonan,NP,
,yootiyogan,VC,
,dumma,ADJ,
,dumma,ADJ,
,meezze,ADJ,
,ammanuwa,NN,
,doonan,NP,
,sabbiyogee,VC,
,daro,ADJ,
,wodiya,NN,
,takkidaba,VV,
,.,PUN,
,..,..,
Sentence: 93,Bila,ADJ,
,xifatee,NN,
,Afrkkaa,NN,
,biittan,NP,
,asaa,ADJ,
,naatussi,NP,
,kiitaa,NN,
,aattiiddi,VC,
,taakiis,VV,
,.,PUN,
,..,..,
Sentence: 94,Haydaa,NN,
,yootiyagee,NV,
,awudenne,WHA,
,taarikiya,NN,
,ezzgiya,RV,
,assay,NP,
,de7iyosan,RV,
,polettees,VV,
,.,PUN,
,..,..,
Sentence: 95,Haydakka,NP,
,qassi,ADV,
,wodiyan,NP,
,kamettidaba,VV,
,.,PUN,
,..,..,
Sentence: 96,Tumaa,NN,
,xelliyo,RV,
,wode,ADV,
,ha7i,ADV,
,wodiyabay,NP,
,nu,ADJ,
,sinttan,NP,
,de7iyaba,RV,
,gidikkonne,VC,
,aadhdhida,RV,
,haydaa,NN,
,ezzgiyo,RV,
,nu,ADJ,
,huuphiyan,NP,
,aadhdhidabaa,RV,
,misilliya,NN,
,medhdhidi,VC,
,akeekanaadan,ADV,
,maddees,VV,
,.,PUN,
,..,..,
Sentence: 97,Hegee,PP,
,taarikiya,NN,
,yootiyageetussi,NP,
,bila,NV,
,.,PUN,
,..,..,
Sentence: 98,Kase,ADJ,
,kanttida,VC,
,wodiya,NN,
,taarikiya,NN,
,yootiyageeti,VC,
,issito,ADV,
,issito,ADV,
,bantta,ADJ,
,yootiyo,NP,
,haydaa,NN,
,qonccissennan,RV,
,agganawu,VI,
,danddayoosona,VV,
,.,PUN,
,..,..,
Sentence: 99,Giddoppe-attin,ADV,
,he,ADJ,
,qonccibeenna,NP,
,hayday,NP,
,issi,ADJ,
,asaa,NN,
,huuphiyan,NP,
,qosettisppe,NP,
,attin,CJ,
,taarikee,NN,
,awudenne,WHA,
,asaa,NN,
,kaahaappe,NP,
,",",PUN,
,shemppuwappe,NP,
,",",PUN,
,shaahetenna,VV,
,.,PUN,
,..,..,
Sentence: 100,Haydaa,NN,
,yootiyageeti,NP,
,ezzgiya,NN,
,asaa,NN,
,ha7i,ADJ,
,wodiya,NN,
,duussaa,NN,
,heemetaa,NN,
,kase,ADV,
,kanttida,VC,
,wodiya,ADJ,
,hanotaara,NP,
,walakkidi,VI,
,eti,PP,
,taarikiya,NN,
,giddon,POP,
,waanidi,VC,
,kanttiyakko,NP,
,beesees,VV,
,.,PUN,
,..,..,
Sentence: 101,Haydaa,NN,
,woykko,CJ,
,taarikiya,NN,
,yootiyogee,NV,
,kase,ADJ,
,kanttidabaa,NN,
,qofaaninne,NC,
,misiliyan,NP,
,issippe,ADV,
,gattidi,ADV,
,zaari,ADV,
,aakekanawu,VI,
,tuma,ADJ,
,gidida,NP,
,ha7i,ADV,
,beettiyabata,NP,
,qonccissiyogan,NV,
,kaseegaa,NN,
,nu,ADJ,
,huuphphiya,NN,
,giddon,POP,
,merettanaadan,ADV,
,oottees,VV,
,.,PUN,
,..,..,
Sentence: 102,Kase,ADJ,
,kanttida,ADJ,
,haydaa,NN,
,misileti,NP,
,nuussi,PP,
,wogaa,NN,
,minjja,VV,
,.,PUN,
,..,..,
Sentence: 103,He,ADJ,
,wogaa,NN,
,minjjata,NN,
,taarikiya,NN,
,yootiyageeti,NP,
,ezzgiyageeti,NP,
,kallana,VC,
,malanne,ADJCP,
,wogaassi,NP,
,haarettana,VC,
,mala,ADJ,
,dentettoosona,VV,
,.,PUN,
,..,..,
Sentence: 104,Haydaa,NN,
,yootiyo,VC,
,bilay,NP,
,issi,ADJ,
,asi,NN,
,qaalan,ADV,
,aattanawu,VI,
,koyyido,VC,
,kiitaa,NN,
,minttidinne,VC,
,puulayidi,VC,
,",",PUN,
,baassi,PPC,
,siyettidoogaa,VC,
,keenaa,ADJ,
,ezggiyaageetu,NP,
,hulluqquwa,NN,
,woykko,CJ,
,heennaa,NN,
,xundduqanaadan,VC,
,oottidi,VC,
,medhdiyo,ADJCP,
,boolima,ADJ,
,gidida,ADJ,
,doonaa,NN,
,go7ettiyo,VC,
,oge,NV,
,.,PUN,
,..,..,
Sentence: 105,Haydaa,NN,
,yootiyo,VC,
,bilay,NP,
,kiitay,NP,
,aadhdhiyo,ADJ,
,qottaa,NN,
,puulayanawu,VI,
,danddayissiya,VC,
,aleeqo,VV,
,.,PUN,
,..,..,
Sentence: 106,Hagaa,ADJ,
,mala,NN,
,qonccissoy,NP,
,ezggiya,ADJ,
,asawu,NP,
,guuggiyan,NP,
,misiliya,NN,
,medhdhidi,VC,
,",",PUN,
,qofaa,NN,
,gidin,ADV,
,hulluuquwa,NN,
,woykko,CJ,
,heennaa,NN,
,baakko,PPC,
,zaariyo,VC,
,abbee,NN,
,de7ees,VV,
,.,PUN,
,..,..,
Sentence: 107,Haydaa,NN,
,yootiyo,ADJ,
,bilay,NP,
,issi,ADJ,
,hanotaa,NN,
,qonccisiyo,VC,
,wodiyan,NP,
,qaalatunne,NC,
,qofaa,NN,
,qashotu,NP,
,birshshettaynne,VC,
,geloy,RV,
,meezetidonne,VC,
,dummatiyaagaa,VC,
,gididi,RV,
,qofaassi,NP,
,xoqqa,ADJ,
,gidida,VC,
,xekkaa,NN,
,immiyagaa,VV,
,.,PUN,
,..,..,
Sentence: 108,Haydaa,NN,
,yootiyo,ADJCP,
,bilay,NP,
,merettiyoogee,VC,
,issi,ADJ,
,eeshshay,NP,
,oosoy,NP,
,",",PUN,
,hanotay,NP,
,",",PUN,
,asaa,NN,
,woykko,CJ,
,hara,ADJ,
,medoossaa,NN,
,harabaara,NP,
,gatti,RV,
,geeddarissiyogan,NP,
,",",PUN,
,milatissiyogan,NP,
,",",PUN,
,issi,ADJ,
,eeshshaa,NN,
,harawu,VI,
,immiyoogan,VC,
,woykko,CJ,
,laammiyogan,VC,
,",",PUN,
,issi,ADJ,
,eeshshaabaa,NP,
,duuqiyogaaninne,VC,
,issibaa,PP,
,gishshaa,NN,
,harabaa,NN,
,wottiyoogaana,VC,
,/,PUN,
,haasayiyogaana,VC,
,/,PUN,
,.,PUN,
,..,..,
Sentence: 109,Coraa,NN,
,gattiya,ADJ,
,naqaashaa,NN,
,miidee,VC,
,daro,ADJ,
,asaassi,NP,
,yo7uwa,NN,
,gattees,VV,
,geetetti,VC,
,ammanettees,VV,
,;,PUN,
,tamaaridi,VC,
,luxibeenna,VC,
,kambbaninne,NC,
,ambban,NP,
,diyageetinne,VC,
,hara,ADJ,
,dumma,ADJ,
,dumma,ADJ,
,dere,ADJ,
,asati,NP,
,salo,ADJ,
,gufanttuwan,NP,
,woxxi-qaaxxabaa,PP,
,eriyo,VC,
,ha,ADJ,
,miidiya,NN,
,baggaara,VV,
,.,PUN,
,..,..,
Sentence: 110,Hara,ADJ,
,ha,ADJ,
,coraa,NN,
,gattiya,VC,
,naqaashaappenne,NC,
,xaafetta,ADJ,
,naqaashaappe,NP,
,gidduwan,POP,
,diya,VC,
,dumatettay,NP,
,ha,ADJ,
,xaafetta,NN,
,naqaashaa,NN,
,uttidi,VC,
,nabbabanawu,VI,
,sohuwa,NN,
,koyees,VV,
,;,PUN,
,hankkuwa,PP,
,qassi,ADV,
,awankko,WHA,
,demmosan,ADV,
,siyanawu,VI,
,danddayettees,VV,
,.,PUN,
,..,..,
Sentence: 111,Coraa,NN,
,gattiya,ADJ,
,naqaashan,NP,
, ha77i,ADJ,
,wode,ADV,
,peeshoy,NP,
,go77ettikko,RV,
,xaafiyo,RV,
,naqaashan,NP,
,qassi,ADV,
,adhdha,ADJ,
,wode,ADV,
,peeshuwa,NN,
,go77eteettees,VV,
,.,PUN,
,..,..,
Sentence: 112,Yaanne-haanne,ADV,
,qel77iqel77enna,ADJCP,
,tuma,ADJ,
,yo7oy,NP,
,oduwa,NN,
,xaafiyo,VC,
,wode,ADV,
,keehi,ADV,
,qoppanawu,VI,
,bessiya,ADJ,
,baaso,ADJ,
,miishsha,NV,
,.,PUN,
,..,..,
Sentence: 113,Hani,ADV,
,kanttabaa,VC,
,xaafiya,NN,
,wodala,ADJ,
,ganjjee,NN,
,aybanne,PP,
,wora,ADV,
,yedhdhennan,VC,
,sitta,ADJ,
,haasayaa,NN,
,woykko,CJ,
,qofa-qashuwa,NN,
,xaafanawu,VI,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 114,Wodala,ADJ,
,ganjjee,NN,
,pilggettidi,VC,
,mucurettida,VC,
,tumu,ADV,
,yo7o,RV,
,markkan,NP,
,shatimmana,VC,
,danddayiyo,RV,
,allaalliya,NN,
,xaafanawu,VI,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 115,Xaafe,ADJ,
,yaa7ay,NP,
,",",PUN,
,dere,ADJ,
,yaa7ay,NP,
,",",PUN,
,olan,NP,
,dumma,ADJ,
,dumma,ADJ,
,salppiyaninne,NC,
,anjjissuwan,NP,
,wodala,ADJ,
,ganjjee,NN,
,hanabawu,VI,
,tumaa,NN,
,pilggees,VV,
,.,PUN,
,..,..,
Sentence: 116,I,PP,
,xaafiidi,VC,
,gaanay,NP,
,diishin,VC,
,gayttay,NP,
,miiccees,VV,
,",",PUN,
,ba77anne,VC,
,goochcha,VC,
,h.h.m.,NV,
,.,PUN,
,..,..,
Sentence: 117,leemiso,ADJ,
,haasayata,NN,
,go77ettiyogaappe,VC,
,naagettanawu,VI,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 118,Xamassaasa,ADJCP,
,qaalaa,NN,
,go77ettiyogee,VC,
,oduwassi,NP,
,diya,VC,
,kiluwa,NN,
,guuttees,VV,
,",",PUN,
,mala,NN,
,calaakka,NP,
,moorees,VV,
,.,PUN,
,..,..,
Sentence: 119,Issi-Issi,ADJ,
,wolqqaamanne,NC,
,hanttaara,ADJ,
,asata,NN,
,nashshiyogaanne,VC,
,toochchiyogaappe,VC,
,tilla,ADJ,
,yo7uwa,NN,
,xaafuwa,NN,
,wayqqanawu,VI,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 120,Gaasotaykka,ADV,
,heegee,PP,
,miide,VC,
,oosuwan,NP,
,ixettiyanne,NC,
,dallo,ADJ,
,Pilggiyageeti,NP,
,bantta,ADJ,
,demmido,RV,
,allaalliya,NN,
,lefanne,ADJCP,
,qantta,ADJ,
,qofa,NN,
,qashotun,NP,
,poliya,ADJ,
,peeshotun,NP,
,qaxiballo,ADJ,
,qaalatun,NP,
,go77ettiyogee,VC,
,coraa,NN,
,gattiyo,ADJ,
,naqaashaa,NN,
,miidiyassi,NP,
,wotto,VC,
,woga,NV,
,.,PUN,
,..,..,
Sentence: 121,Ha,ADJ,
,yo77oy,NP,
,wogakkonne,NC,
,wogi,ADJ,
,baynnabaakkonne,NC,
,yigga,ADV,
,xeellanawu,VI,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 122,Layttaa,NN,
,giddon,POP,
,cora,ADJ,
,porogiraameti,NP,
,giigoosona,VV,
,.,PUN,
,..,..,
Sentence: 123,Ha,ADJ,
,giigissiyo,ADJ,
,miidiya,ADJ,
,oosuwan,NP,
,kase,ADJ,
,meezee,NN,
,keehippe,ADV,
,koshshees,VV,
,.,PUN,
,..,..,
Sentence: 124,Kase,ADJ,
,meeziyan,NP,
,keedidi,RV,
,xaafiyogee,VC,
,qofaa,NN,
,laammanaassi,VC,
,halaale,ADJ,
,.,PUN,
,..,..,
Sentence: 125,Issi-issi,ADJ,
,porogiraameti,NP,
,deriyasa,NV,
,",",PUN,
,issoy-issoy,PP,
,yettaa,NN,
,",",PUN,
,diraamaa,NN,
,",",PUN,
,oduwa,NN,
,hegaanne,PPC,
,hegaa,PP,
,malatiyageetuppe,NP,
,amaridaageeti,VC,
,issi-issi,ADJ,
,dumma,ADJ,
,allaallee,NN,
,xeelliyo,VC,
,asatussa,NV,
,gidishin,CJ,
,asay,NP,
,darotoo,ADV,
,naatu,NP,
,porogiraamiya,NN,
,",",PUN,
,macaasaanne,NF,
,goshshaa,NN,
,xeelliyagan,VC,
,odettiya,ADJ,
,yo7ota,NP,
,siynawu,VI,
,ufayttees,VV,
,.,PUN,
,..,..,
Sentence: 126,Xaafetti,ADV,
,giigabaassi,VC,
,qottay,NP,
,giigana,RV,
,xaykko,CJ,
,",",PUN,
,ooso,ADJ,
,ayfee,NN,
,keehi,ADV,
,kalissenna,VV,
,;,PUN,
,siyanawu,VI,
,hayttaakka,NP,
,corggochchissenna,VV,
,.,PUN,
,..,..,
Sentence: 127,Xaafiyagee,NP,
,wolqqaama,ADJ,
,gittaa,NN,
,minttidi,ADV,
,daafuri,ADV,
,oottidi,VC,
,coo,ADV,
,donchchol77a,VC,
,oduwa,NN,
,shiishshanawu,VI,
,bessenna,VV,
,.,PUN,
,..,..,
Sentence: 127,Hegaassi,ADV,
,gittidi,ADV,
,oottana,VC,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 128,Oduwa,NN,
,oosoy,NP,
,maara-mankkaa,NN,
,kaallidi,ADV,
,oottikko,RV,
,daro,ADJ,
,wodiyanne,NC,
,wolqqaa,NN,
,xeegenna,VC,
,qanttan,ADV,
,aakkidi,VC,
,gidenna,ADJ,
,ayfidi,VC,
,gidees,VV,
,giyogaadan,VC,
,mal77onne,ADJCP,
,tishsha,ADJ,
,oduwa,NN,
,giigissidi,VC,
,ba,ADJ,
,ooso-ayfiya,NN,
,deriya,NN,
,allaxxissidi,ADV,
,sissanawu,VI,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 129,Dumma,ADJ,
,dumma,ADJ,
,yo7ota,NN,
,xeelliyaga,VC,
,xaafetti,ADV,
,uttabata,VC,
,woykko,CJ,
,xaaduqota,NN,
,demmi,ADV,
,ekkidi,VC,
,kuushsha,ADJ,
,qofaa,NN,
,shaakkennan,ADV,
,go77ettiyogee,VC,
,",",PUN,
,leemisuwawu,VI,
,ha,ADJ,
,xaaduqoy,NP,
,issi,ADJ,
,heeraa,NN,
,toochchiyagaa,VC,
,gidanawu,VI,
,danddayees,VV,
,",",PUN,
,tiraafikiya,NN,
,balaa,NN,
,",",PUN,
,ogiya,NN,
,doonnan,ADV,
,eqqidi,VC,
,zin77idi,VC,
,aqi,VC,
,pe77iya,ADJ,
,naata,NN,
,",",PUN,
,kawotaa,NN,
,oosuwa,NN,
,qaattaanne,NC,
,maaraa,NN,
,mankkaa,NN,
,ogee,NN,
,baynna,ADV,
,hanotan,NP,
,bori,ADV,
,kanttobaa,VC,
,gidanawu,VI,
,danddayees,VV,
,",",PUN,
,issi,ADJ,
,asa,NN,
,deriya,NN,
,garssappe,POP,
,bohissiya,ADJ,
,allaallekka,NP,
,gidanawu,VI,
,danddayees,VV,
,",",PUN,
,ha,ADJ,
,xaaduqoy,NP,
,deriya,NN,
,garssan,ADV,
,za7aa,NN,
,medhdhiyagaa,NN,
,gidikkonne,ADV,
,issi,ADJ,
,deriyassi,NP,
,de7iya,VC,
,wozanaa,ADJ,
,koshshaa,NN,
,duchchissiyabaa,NP,
,gidikko,ADV,
,he,ADJ,
,odoy,NP,
,haatta,NN,
,pinttenna,VC,
,odo,NN,
,gidiyo,RV,
,gishshawu,VI,
,ha,ADJ,
,ufuraara,NN,
,diya,VC,
,yo7uwa,NN,
,suullaa,ADJ,
,kattaa,NN,
,garssape,ADV,
,harqqiyogaadan,VC,
,pixiridi,VC,
,diggirgganawu,VI,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 130,Wurssettan,ADV,
,ha,ADJ,
,coraa,NN,
,gattiya,ADJ,
,naqaashaa,NN,
,nabbabi,VC,
,sissiya,VC,
,wodala,ADJ,
,ganjjee,NN,
,qulxxuxi,ADJCP,
,maayiidi,VC,
,miichchaa,NN,
,poocamennan,VC,
,",",PUN,
,axiraarennan,VC,
,",",PUN,
,piikkatennan,VC,
,",",PUN,
,yiillo,VC,
,giyo,VC,
,miishshappe,NP,
,naagettidi,VC,
,",",PUN,
,som77uwa,NN,
,tukkennan,VC,
,",",PUN,
,yo7uwa,NN,
,midiidissiyogaappekka,NP,
,naagettidi,VC,
,asaa,NN,
,sinttan,ADV,
,birshshetti,RV,
,pashkkidi,RV,
,ashilaalonne,ADJCP,
,ashanqqa,ADJ,
,qaalatanne,NC,
,paca,ADJ,
,qofa,NN,
,qashota,NN,
,nabbabuwa,NN,
,tololayanawu,VI,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 131,Hagee,PP,
,waanidinne,VC,
,ayssi,WHA,
,geedettaa,NN,
,qofaa,NN,
,xaafoy,NP,
,koshshiyakko,ADJCP,
,ay,PP,
,keena,ADJ,
,oduwa,NN,
,oosuwan,NP,
,ha,ADJ,
,allaalle,NN,
,ayfissidaakkonne,VC,
,qonccissees,VV,
,.,PUN,
,..,..,
Sentence: 132,A,ADJ,
,qommoykka,NP,
,hagaappe,ADV,
,kaallidi,ADV,
,qoncciis,VV,
,.,PUN,
,..,..,
Sentence: 133,Ha,ADJ,
,geedaagaa,NN,
,qofaa,NN,
,xaafiyo,ADJ,
,wode,ADV,
,ammanettanawu,VI,
,erissanawu,VI,
,woykko,CJ,
,ufayssiyabaa,VC,
,gujjanaassa,VV,
,.,PUN,
,..,..,
Sentence: 134,Ha,ADJ,
,oosuwan,NP,
,kaallanawu,VI,
,bessiya,ADJ,
,baaso,ADJ,
,gidiya,ADJ,
,seerati,NP,
,de7oosona,VV,
,.,..,
,..,..,
Sentence: 135,Hegeekka,ADV,
,qori,VC,
,shiishshi,VC,
,gujjobati,NP,
,woykko,CJ,
,denttobati,NP,
,yo7uwa,NN,
,mal77ettanawunne,NC,
,odoy,NP,
,asaassi,NP,
,wayssennan,VC,
,gelanaadan,VC,
,minttettuwanne,NC,
,xaafetta,ADJ,
,naqaashaa,NN,
,xekkaa,NN,
,naagissidi,VC,
,kiluwa,NN,
,xoqqissanawu,VI,
,geediyo,NP,
,ooso,NV,
,.,PUN,
,..,..,
Sentence: 136,Daro,ADJ,
,baggi,NP,
,geemmi,VC,
,uttida,ADJ,
,asaa,NN,
,qofay,NP,
,de7ikko,RV,
,geediyo,ADJ,
,wode,ADV,
,kaashetti,ADV,
,laalettees,VV,
,.,PUN,
,..,..,
Sentence: 137,Hagee,ADJ,
,qassi,ADV,
,deriya,NN,
,garssan,ADV,
,de7iya,VC,
,dimokiraase,NN,
,dichchaa,NN,
,gaxa,ADV,
,kessanaassa,VV,
,.,PUN,
,..,..,
Sentence: 138,Daashshay,NP,
,muletoo,ADV,
,xaafiyo,VC,
,wode,ADV,
,xuggunida,NN,
,heezzu,ADJ,
,zooze,NN,
,xaafo,NP,
,meran,ADV,
,xaafettees,VV,
,.,PUN,
,..,..,
Sentence: 139,Hagaa,ADJ,
,wurssettan,NP,
,hanabay,NP,
,gakkosaa,VC,
,qonccissees,VV,
,.,PUN,
,..,..,
Sentence: 140,Xaafanchchay,NP,
,kase,ADJ,
,baassi,NP,
,de7iya,ADJ,
,xaafo,ADJ,
,hiillan,NP,
,go77etti,ADV,
,xaafanawu,VI,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 141,Hanabay,NP,
,xaafettiyo,VC,
,wode,ADV,
,A,ADJ,
,garssan,ADV,
,diya,VC,
,yo7uwawu,VI,
,doomettaappe,NP,
,poluwa,NN,
,gakkanawu,VI,
,issoy,PP,
,issuwara,PP,
,kiriyan,NP,
,ohetti,ADV,
,uttiis,VV,
,.,PUN,
,..,..,
Sentence: 142,Hanabay,NP,
,xaafettanaappe,NP,
,kase,ADV,
,assi,NN,
,qoncce,ADJ,
,ayfe,NN,
,yo7oynne,NC,
,hoollee,NN,
,daana,INT,
,bessees,VV,
,.,PUN,
,..,..,
Sentence: 143,Hegeekka,ADV,
,issi,ADJ,
,asawu,NP,
,mule,ADJ,
,naqaashaa,NN,
,xaafiyogaa,VC,
,",",PUN,
,issibaa,PP,
,tamaarissiyogaa,VC,
,",",PUN,
,issi,AN,
,qoncciya,NN,
,kessiyogaanne,NC,
,issi,AN,
,muttaamuro,ADJCP,
,yo7uwa,NN,
,qonccissiyogaa,VC,
,gidanawu,VI,
,danddayees,VV,
,.,PUN,
,..,..,
Sentence: 144,Hagee,PP,
,halchchidi,VC,
,pilggettaaninne,NC,
,halchchuwan,NP,
,polettees,VV,
,.,PUN,
,..,..,
